FULL_ADDRESS,Middle_School,High_School,UNITCOUNT,ZIP5,CITY,STATE,STATUS,ADDRESS_TYPE,OBJECTID,Longitude,Latitude
4911 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27865,-77.13638700299998,38.91264526000003
4911 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27866,-77.13858860799996,38.91631942200007
4911 LITTLE FALLS RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27870,-77.13732458199996,38.90956453200005
4911 ROCK SPRING RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27871,-77.13526448399995,38.90821080400008
4912 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27875,-77.13142657599997,38.90105952600004
4912 28th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27876,-77.13365092999999,38.90337285900006
4912 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27877,-77.13407735199996,38.90412427000007
4912 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27878,-77.13725890399996,38.91031683800003
4912 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27879,-77.13676244599998,38.91164515000003
4912 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27880,-77.13877388399999,38.91591925000006
4912 OLD DOMINION DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27885,-77.13856251599998,38.909813722000024
4913 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27890,-77.13182164999995,38.90144604500006
4913 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27891,-77.13277443699997,38.90235632500003
4913 28th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27892,-77.13387479699998,38.90379697700007
4913 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27893,-77.13428690699999,38.90444939100007
4913 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27894,-77.13712439699998,38.91069977600006
4913 OLD DOMINION DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27897,-77.13809786599995,38.91018473400004
4914 25th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27902,-77.13099913299999,38.900347443000044
4914 25th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27903,-77.13044607799998,38.89979316300003
4914 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27904,-77.13699101499998,38.910971622000034
4914 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27905,-77.13700985399998,38.914877585000056
4914 YORKTOWN BLVD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27906,-77.13294431099996,38.90264792500005
4915 22nd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27910,-77.12850019499996,38.89724081500003
4915 25th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27911,-77.13131926099999,38.90066306700004
4915 25th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27912,-77.13075713199999,38.90009602400005
4915 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27913,-77.13687273899995,38.91133072000008
4915 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27914,-77.13684976899998,38.915316793000045
4915 ROCK SPRING RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27917,-77.13558100699998,38.907722970000066
4915 YORKTOWN BLVD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27918,-77.13324247999998,38.90306387500004
4916 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27921,-77.13163305399996,38.90101250200007
4916 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27922,-77.13670960899998,38.91234652900005
4916 ROCK SPRING RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27926,-77.13527942699994,38.90709117700004
4917 30th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27930,-77.13476491599994,38.90564669500003
4917 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27931,-77.13683395799995,38.91204341100007
4917 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27932,-77.13660252599993,38.91271753700005
4918 25th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27938,-77.13116620099998,38.90024778600008
4918 28th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27939,-77.13398054899994,38.903344591000064
4918 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27940,-77.13433549299998,38.90404055100004
4918 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27941,-77.13749470899995,38.91039234300007
4918 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27942,-77.13698872099997,38.91169154700003
4919 25th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27948,-77.13145513899997,38.900547861000064
4919 25th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27949,-77.13092773899996,38.899995036000064
4919 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27950,-77.13205949899998,38.90143838000006
4919 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27951,-77.13303083899996,38.902271436000035
4919 28th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27952,-77.13419945699997,38.903726609000046
4919 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27953,-77.13456430799994,38.90439525100004
4919 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27954,-77.13736054199995,38.91075743500005
4919 LITTLE FALLS RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27957,-77.13755760799995,38.909423590000074
4919 OLD DOMINION DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27958,-77.13833648699995,38.910237807000044
4920 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27962,-77.13182052899998,38.90101658100008
4920 30th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27963,-77.13479932999996,38.90501401600005
4920 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27964,-77.13722540399993,38.911029262000056
4920 YORKTOWN BLVD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27969,-77.13333034199997,38.90262465400008
4921 28th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27972,-77.13451158799995,38.903586923000034
4921 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27973,-77.13710888599996,38.91138838000006
4922 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27978,-77.13202784399994,38.90102146600003
4922 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27979,-77.13284681299996,38.901852063000035
4922 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27980,-77.13694400199995,38.91240416900007
4923 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27984,-77.13231841899994,38.901459052000064
4923 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27985,-77.13707686499998,38.91209134600007
4923 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27986,-77.13685184699995,38.91276280100004
4924 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27990,-77.13220238699995,38.90099054700005
4924 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27991,-77.13462386699996,38.90391574600005
4924 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27992,-77.13773815399998,38.91044684600007
4924 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27993,-77.13722486899997,38.91174920700007
4924 LITTLE FALLS RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27996,-77.13715047999995,38.90893501900007
4924 ROCK SPRING RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27997,-77.13563371399994,38.90702886500003
4925 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27998,-77.13328311099997,38.90221884600004
4925 28th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,27999,-77.13470647799994,38.90335692900004
4925 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28000,-77.13484495199998,38.90428889200007
4925 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28001,-77.13759668799997,38.91081509400004
4925 OLD DOMINION DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28004,-77.13857265799999,38.910294091000026
4926 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28007,-77.13232916099997,38.90088646500004
4926 28th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28008,-77.13425887299996,38.90308489500006
4926 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28009,-77.13746154999995,38.91108692100005
4927 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28013,-77.13734751999993,38.91144282800008
4928 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28017,-77.13308772299996,38.901761254000064
4928 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28018,-77.13721524899995,38.91246083600004
4928 LITTLE FALLS RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28021,-77.13689610199998,38.908708981000075
4929 30th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28023,-77.13514530099997,38.90569560000006
4929 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28024,-77.13731125699996,38.912148985000044
4929 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28025,-77.13710092999997,38.91282245100007
4930 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28030,-77.13483510299994,38.90384246600007
4930 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28031,-77.13797081099995,38.91050309000008
4930 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28032,-77.13746746499999,38.91181344900008
4930 LITTLE FALLS RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28033,-77.13734844899994,38.90861539900004
4930 ROCK SPRING RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28034,-77.13590057599998,38.907058203000076
4931 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28035,-77.13512273199996,38.90418886900005
4931 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28036,-77.13783581399997,38.91084348700008
4931 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28037,-77.13773234399997,38.91542313900004
4931 OLD DOMINION DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28040,-77.13881398599995,38.91035455400004
4932 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28043,-77.13771846399999,38.91114668700004
4933 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28048,-77.13758371999995,38.91149774100006
4934 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28051,-77.13332296299996,38.90168023700005
4934 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28052,-77.13744788599996,38.912518454000065
4935 30th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28054,-77.13548121299993,38.90569730500005
4935 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28055,-77.13755739499999,38.91221189500004
4935 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28056,-77.13733038899994,38.91287536400006
4935 LITTLE FALLS RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28059,-77.13778303599997,38.90903121600007
4936 29th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28061,-77.13514591599994,38.90376095000005
4936 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28062,-77.13822228699996,38.910538134000035
4936 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28063,-77.13770364099997,38.91186973500004
4937 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28066,-77.13256320899995,38.901411677000056
4937 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28067,-77.13808016499996,38.91090774800006
4937 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28068,-77.13801119599998,38.915453832000026
4938 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28070,-77.13261827799994,38.900926792000064
4938 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28071,-77.13795285399993,38.91120432500003
4938 ROCK SPRING RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28072,-77.13623617299999,38.90701756500005
4939 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28075,-77.13781798699995,38.91156188600007
4940 30th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28077,-77.13528831799994,38.905186885000035
4940 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28078,-77.13764663099994,38.91257103800007
4940 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28079,-77.13806496099994,38.91502882300006
4940 LITTLE FALLS RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28081,-77.13755241699994,38.90841096200006
4941 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28083,-77.13276416599996,38.901342756000076
4941 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28084,-77.13779003099995,38.91226951300007
4941 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28085,-77.13756275799994,38.91292312100006
4941 LITTLE FALLS RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28086,-77.13794794299997,38.90881641200008
4942 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28087,-77.13284259699998,38.900882144000036
4942 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28088,-77.13845667599998,38.91059577100003
4942 34th RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28089,-77.13794673199999,38.91190794900007
4942 OLD DOMINION DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28091,-77.13958426099998,38.910057926000036
4943 33rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28093,-77.13831455399998,38.910965385000054
4943 OLD DOMINION DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28095,-77.13941579299996,38.91049575000005
4944 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28097,-77.13820002699998,38.91124772200004
4945 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28100,-77.13297648999998,38.90126559200007
4945 34th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28101,-77.13805364199999,38.911645571000065
4946 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,28103,-77.13789866899998,38.91262500900007
